Company,Month,Revenue,COGS,Gross_Profit,Gross_Margin_%,SG&A,R&D,Operating_Income_(EBIT),Interest_Expense,Tax_Expense,Net_Income,Assets,Debt,Equity,ROE_%,ROA_%,Debt/EBITDA,Debt/Equity
Durban Green Utilities,2024-06-30,1770311,927060,843251,47.63,278925,128368,435958,24331,82871,328756,84524916,32829209,51695707,7.63,4.67,5.21,0.64
Durban Green Utilities,2024-07-31,2444946,1194425,1250521,51.15,284383,227105,739033,32804,142527,563702,77231741,27828033,49403707,13.69,8.76,2.75,0.56
Durban Green Utilities,2024-08-31,3077196,1506804,1570392,51.03,345998,301097,923297,46629,165670,710998,61879680,32654478,29225203,29.19,13.79,2.58,1.12
Durban Green Utilities,2024-09-30,2262209,1055718,1206490,53.33,421647,264811,520033,36550,115006,368477,86599873,35661858,50938015,8.68,5.11,4.47,0.7
Durban Green Utilities,2024-10-31,2034973,1063619,971354,47.73,276880,171632,522842,23011,111706,388125,75647595,26172684,49474911,9.41,6.16,3.53,0.53
Durban Green Utilities,2024-11-30,1730282,815776,914506,52.85,211254,197414,505837,19985,108079,377773,72319583,24572308,47747274,9.49,6.27,3.48,0.51
Durban Green Utilities,2024-12-31,2228408,1135497,1092912,49.04,254136,239055,599721,32918,108088,458715,74579639,34547999,40031640,13.75,7.38,4.12,0.86
Rio Nova Consumer,2022-01-31,2296316,1295805,1000511,43.57,277282,212067,511162,40244,110742,360176,75134134,24233499,50900635,8.49,5.75,3.3,0.48
Rio Nova Consumer,2022-02-28,2536667,1448594,1088072,42.89,336520,231581,519971,27570,95783,396618,93133956,47452865,45681091,10.42,5.11,6.19,1.04
Rio Nova Consumer,2022-03-31,2836793,1525155,1311638,46.24,305507,179906,826225,35989,169832,620404,85527886,38315813,47212072,15.77,8.7,3.43,0.81
Rio Nova Consumer,2022-04-30,2418075,1383746,1034329,42.77,341762,213632,478935,41858,100392,336685,74293344,32523443,41769901,9.67,5.44,4.54,0.78
Rio Nova Consumer,2022-05-31,2299680,1316687,982994,42.74,331023,235602,416369,37634,68312,310423,83180497,33601218,49579279,7.51,4.48,5.24,0.68
Rio Nova Consumer,2022-06-30,1827042,842439,984603,53.89,216652,184802,583148,27222,121301,434625,71293463,28381402,42912061,12.15,7.32,3.56,0.66
Rio Nova Consumer,2022-07-31,2051121,1126046,925075,45.1,266544,161395,497136,36642,91870,368623,68899218,30374220,38524998,11.48,6.42,4.3,0.79
Rio Nova Consumer,2022-08-31,2113119,1265052,848067,40.13,252772,147683,447612,24182,90540,332890,73398082,31322580,42075502,9.49,5.44,4.9,0.74
Rio Nova Consumer,2022-09-30,2150983,1216575,934408,43.44,272739,244187,417482,35877,75638,305967,69913760,35390720,34523040,10.64,5.25,5.65,1.03
Rio Nova Consumer,2022-10-31,2133691,1047830,1085860,50.89,328524,130329,627007,29687,138219,459101,72269985,32225749,40044236,13.76,7.62,3.69,0.8
Rio Nova Consumer,2022-11-30,2759750,1303142,1456607,52.78,408156,178753,869698,46534,179112,644053,81493400,36532229,44961171,17.19,9.48,3.05,0.81
Rio Nova Consumer,2022-12-31,2390279,1214100,1176178,49.21,314530,155642,706007,31562,160387,514057,76222599,26018715,50203884,12.29,8.09,2.68,0.52
Rio Nova Consumer,2023-01-31,2069590,1217031,852559,41.19,280299,167889,404370,26603,78581,299187,76176465,26243094,49933371,7.19,4.71,4.38,0.53
Rio Nova Consumer,2023-02-28,2268907,1415827,853080,37.6,267382,149466,436231,32987,83274,319970,75565744,39008892,36556852,10.5,5.08,6.19,1.07
Rio Nova Consumer,2023-03-31,2469233,1427851,1041381,42.17,283387,178523,579471,26114,102123,451235,85093515,28099995,56993521,9.5,6.36,3.46,0.49
Rio Nova Consumer,2023-04-30,2528092,1486404,1041688,41.2,233208,182876,625603,42662,128609,454333,76587000,31956470,44630530,12.22,7.12,3.74,0.72
Rio Nova Consumer,2023-05-31,2822105,1437810,1384295,49.05,471732,183170,729394,43935,155473,529986,92896846,44129710,48767136,13.04,6.85,4.2,0.9
Rio Nova Consumer,2023-06-30,2540631,1195892,1344739,52.93,346866,237889,759984,28167,172916,558901,73387334,35974718,37412616,17.93,9.14,3.4,0.96
Rio Nova Consumer,2023-07-31,2191038,1114290,1076748,49.14,266141,216839,593767,26207,133266,434295,96876731,35945930,60930801,8.55,5.38,4.32,0.59
Rio Nova Consumer,2023-08-31,2610527,1382989,1227538,47.02,411289,292869,523380,31801,102664,388915,91922462,30897637,61024825,7.65,5.08,3.84,0.51
Rio Nova Consumer,2023-09-30,2607380,1216386,1390994,53.35,408508,241869,740616,36888,147253,556475,74501866,30608391,43893474,15.21,8.96,2.9,0.7
Rio Nova Consumer,2023-10-31,2494185,1423494,1070691,42.93,251722,265171,553797,31773,108186,413839,69929793,29419602,40510191,12.26,7.1,3.73,0.73
Rio Nova Consumer,2023-11-30,2011638,1020123,991515,49.29,330333,135300,525882,20117,93070,412695,76666002,24541566,52124435,9.5,6.46,3.25,0.47
Rio Nova Consumer,2023-12-31,2432764,1489244,943519,38.78,316383,265145,361991,27186,68010,266796,80068154,27444751,52623403,6.08,4.0,4.76,0.52
Rio Nova Consumer,2024-01-31,2423408,1231156,1192252,49.2,296204,222330,673718,26316,149315,498086,68756698,23502546,45254152,13.21,8.69,2.51,0.52
Rio Nova Consumer,2024-02-29,2242301,1341040,901262,40.19,296808,210027,394427,30928,79633,283865,84824334,36063513,48760821,6.99,4.02,6.01,0.74
Rio Nova Consumer,2024-03-31,1700699,835918,864781,50.85,225727,150640,488413,20067,111705,356641,70465092,23343383,47121708,9.08,6.07,3.43,0.5
Rio Nova Consumer,2024-04-30,2845249,1392522,1452727,51.06,357257,182724,912746,29685,180429,702632,78700360,37827600,40872760,20.63,10.71,3.06,0.93
Rio Nova Consumer,2024-05-31,2661134,1455179,1205955,45.32,307503,233137,665315,33410,142402,489503,73384388,35376157,38008231,15.45,8.0,3.79,0.93
Rio Nova Consumer,2024-06-30,2159801,1338277,821524,38.04,275559,137542,408424,32593,89263,286567,70939308,37505687,33433621,10.29,4.85,6.28,1.12
Rio Nova Consumer,2024-07-31,1823039,879835,943203,51.74,287224,129974,526005,23564,120121,382320,82505911,45216912,37288999,12.3,5.56,6.1,1.21
Rio Nova Consumer,2024-08-31,2162113,1358669,803444,37.16,255530,143958,403956,27220,78506,298230,73163638,32449113,40714525,8.79,4.89,5.52,0.8
Rio Nova Consumer,2024-09-30,1964869,980066,984803,50.12,330675,150570,503558,22229,102075,379254,87801338,39444665,48356673,9.41,5.18,5.4,0.82
Rio Nova Consumer,2024-10-31,2747852,1355727,1392124,50.66,485546,328434,578144,47160,116636,414348,84110411,35627363,48483048,10.26,5.91,3.96,0.73
Rio Nova Consumer,2024-11-30,2525019,1525377,999642,39.59,326570,190711,482361,32783,104073,345505,69795540,26523118,43272422,9.58,5.94,3.73,0.61
Rio Nova Consumer,2024-12-31,2578010,1442933,1135077,44.03,335159,170813,629105,38112,126984,464009,78848578,33514178,45334400,12.28,7.06,3.78,0.74
Amazonia Agro Ventures,2022-01-31,1774077,957427,816650,46.03,282327,196345,337978,21965,74169,241844,69357247,37441717,31915530,9.09,4.18,7.12,1.17
Amazonia Agro Ventures,2022-02-28,2372650,1392599,980051,41.31,276031,154169,549851,29552,105142,415158,74264202,38248433,36015769,13.83,6.71,4.96,1.06
Amazonia Agro Ventures,2022-03-31,1852598,1032399,820199,44.27,258046,144424,417729,25148,86992,305589,71969676,25739236,46230440,7.93,5.1,4.26,0.56
Amazonia Agro Ventures,2022-04-30,2751511,1592578,1158933,42.12,329131,267534,562268,35549,94844,431875,67392831,26152734,41240097,12.57,7.69,3.18,0.63
Amazonia Agro Ventures,2022-05-31,2306252,1105355,1200897,52.07,362264,272290,566344,35445,114668,416231,92886682,39491357,53395325,9.35,5.38,4.72,0.74
Amazonia Agro Ventures,2022-06-30,2112207,1242869,869338,41.16,200626,158062,510650,31960,88315,390375,67668738,22954896,44713843,10.48,6.92,3.27,0.51
Amazonia Agro Ventures,2022-07-31,2024757,1219279,805478,39.78,190510,213511,401458,28560,81897,291001,73570463,32231051,41339412,8.45,4.75,5.58,0.78
Amazonia Agro Ventures,2022-08-31,1860262,864161,996101,53.55,293393,127412,575295,25992,106025,443279,88529228,38083634,50445594,10.54,6.01,4.75,0.75
Amazonia Agro Ventures,2022-09-30,1855439,1042068,813371,43.84,271842,190838,350691,19862,79399,251431,92890568,30417861,62472707,4.83,3.25,5.67,0.49
Amazonia Agro Ventures,2022-10-31,2062978,991269,1071709,51.95,273441,204335,593932,36837,118404,438691,65168300,32458054,32710246,16.09,8.08,3.9,0.99
Amazonia Agro Ventures,2022-11-30,2358875,1338735,1020140,43.25,287308,221461,511371,42196,108528,360647,82187846,34572916,47614930,9.09,5.27,4.67,0.73
Amazonia Agro Ventures,2022-12-31,2479129,1364217,1114912,44.97,313900,254040,546971,32127,117589,397255,76981801,28296221,48685579,9.79,6.19,3.55,0.58
Amazonia Agro Ventures,2023-01-31,2166462,1138991,1027471,47.43,354717,214985,457769,37322,85952,334495,74454327,23834769,50619557,7.93,5.39,3.43,0.47
Amazonia Agro Ventures,2023-02-28,2929149,1754200,1174948,40.11,405527,224337,545084,35839,119887,389359,82321458,30871819,51449639,9.08,5.68,3.78,0.6
Amazonia Agro Ventures,2023-03-31,1641645,825947,815698,49.69,244435,191761,379502,16450,69931,293121,91563037,46262777,45300259,7.76,3.84,8.21,1.02
Amazonia Agro Ventures,2023-04-30,2856161,1496829,1359332,47.59,331937,229395,798000,43553,151290,603157,71234898,38660169,32574729,22.22,10.16,3.52,1.19
Amazonia Agro Ventures,2023-05-31,2789413,1557926,1231487,44.15,358380,204554,668552,35166,134709,498677,67973702,28722463,39251239,15.25,8.8,3.03,0.73
Amazonia Agro Ventures,2023-06-30,1882574,1039278,843296,44.79,224717,185498,433082,25674,90115,317293,75937498,37374493,38563005,9.87,5.01,6.02,0.97
Amazonia Agro Ventures,2023-07-31,2503856,1564822,939034,37.5,250458,294000,394576,39363,84396,270818,83884081,41468165,42415917,7.66,3.87,6.89,0.98
Amazonia Agro Ventures,2023-08-31,1753486,1022822,730664,41.67,195922,113081,421661,19291,94881,307489,79867463,36815084,43052379,8.57,4.62,6.29,0.86
Amazonia Agro Ventures,2023-09-30,1984647,928563,1056085,53.21,368622,186345,501117,32527,92439,376151,82165505,33415914,48749591,9.26,5.49,4.48,0.69
Amazonia Agro Ventures,2023-10-31,1841975,1080445,761530,41.34,264522,161997,335012,18633,61575,254803,65145257,35567420,29577837,10.34,4.69,6.97,1.2
Amazonia Agro Ventures,2023-11-30,2552611,1184553,1368058,53.59,329199,266773,772086,39492,172723,559871,80840323,37733338,43106986,15.59,8.31,3.52,0.88
Amazonia Agro Ventures,2023-12-31,2147396,1121136,1026259,47.79,342311,190344,493604,21547,89894,382163,72809034,26921179,45887856,9.99,6.3,3.69,0.59
Amazonia Agro Ventures,2024-01-31,2776179,1441738,1334441,48.07,443436,316937,574069,33273,99438,441358,76984379,41655915,35328464,14.99,6.88,4.74,1.18
Amazonia Agro Ventures,2024-02-29,1703347,986738,716609,42.07,193678,151998,370933,19861,66263,284809,66968763,36452695,30516069,11.2,5.1,6.87,1.19
Amazonia Agro Ventures,2024-03-31,1875710,947995,927715,49.46,232757,181516,513442,22713,91621,399109,77216847,38169158,39047689,12.27,6.2,5.31,0.98
Amazonia Agro Ventures,2024-04-30,1544588,868611,675977,43.76,189542,184922,301513,15748,66443,219322,90361105,48819941,41541164,6.34,2.91,10.8,1.18
Amazonia Agro Ventures,2024-05-31,2228423,1295754,932670,41.85,314055,204987,413628,25022,87155,301452,89276343,43755119,45521224,7.95,4.05,6.97,0.96
Amazonia Agro Ventures,2024-06-30,2366715,1474551,892163,37.7,239205,188089,464869,34281,101144,329444,71965082,28476119,43488963,9.09,5.49,4.29,0.65
Amazonia Agro Ventures,2024-07-31,2272577,1128647,1143930,50.34,327938,181562,634430,29577,142232,462621,85620323,30763303,54857020,10.12,6.48,3.45,0.56
Amazonia Agro Ventures,2024-08-31,1889825,1021478,868347,45.95,255755,122387,490205,19732,98807,371665,85219525,40356172,44863354,9.94,5.23,5.87,0.9
Amazonia Agro Ventures,2024-09-30,2009445,1046307,963138,47.93,321324,221525,420289,31122,83642,305525,77171611,35441852,41729758,8.79,4.75,5.53,0.85
Amazonia Agro Ventures,2024-10-31,2427884,1318740,1109145,45.68,288525,218978,601642,30111,122928,448602,78765650,41440857,37324794,14.42,6.83,4.89,1.11
Amazonia Agro Ventures,2024-11-30,1953314,1143902,809412,41.44,186046,203226,420140,30077,82718,307345,81097646,41022245,40075401,9.2,4.55,6.88,1.02
Amazonia Agro Ventures,2024-12-31,1823721,1101639,722082,39.59,169175,122325,430581,20102,82651,327828,86375621,27671505,58704116,6.7,4.55,4.69,0.47
Sao Paulo Data Systems,2022-01-31,1425979,889204,536775,37.64,171393,96056,269325,15909,49179,204237,47882859,19527483,28355376,8.64,5.12,4.98,0.69
Sao Paulo Data Systems,2022-02-28,1451802,834212,617590,42.54,164286,107225,346078,24798,62178,259102,50340383,16166216,34174167,9.1,6.18,3.34,0.47
Sao Paulo Data Systems,2022-03-31,1402835,833980,568856,40.55,129333,143711,295811,16346,58439,221026,49399530,19965640,29433890,9.01,5.37,4.76,0.68
Sao Paulo Data Systems,2022-04-30,1107218,558947,548271,49.52,189455,77275,281540,16785,62829,201926,57149345,23674248,33475097,7.24,4.24,5.79,0.71
Sao Paulo Data Systems,2022-05-31,1326682,630496,696186,52.48,233615,84033,378539,21557,77384,279597,41625990,22602781,19023209,17.64,8.06,4.19,1.19
Sao Paulo Data Systems,2022-06-30,1661564,775261,886303,53.34,204985,142585,538733,18155,121758,398820,52048656,24223401,27825255,17.2,9.19,3.3,0.87
Sao Paulo Data Systems,2022-07-31,1423149,763341,659808,46.36,201848,91205,366756,24441,66076,276239,53081767,23155131,29926636,11.08,6.24,4.48,0.77
Sao Paulo Data Systems,2022-08-31,1328079,655193,672886,50.67,212034,99258,361595,20224,67300,274071,50181765,18143824,32037941,10.27,6.55,3.52,0.57
Sao Paulo Data Systems,2022-09-30,1148529,712713,435817,37.95,107533,75811,252473,16891,48113,187469,55320760,18755547,36565214,6.15,4.07,5.38,0.51
Sao Paulo Data Systems,2022-10-31,1404314,747763,656551,46.75,157373,105154,394024,16888,68768,308367,50001358,21275991,28725367,12.88,7.4,3.95,0.74
Sao Paulo Data Systems,2022-11-30,1254302,762359,491943,39.22,144944,117444,229556,13617,48220,167719,53566511,24724194,28842317,6.98,3.76,7.27,0.86
Sao Paulo Data Systems,2022-12-31,1607605,1011913,595692,37.05,171910,126441,297342,16752,52215,228375,56519162,24193511,32325651,8.48,4.85,5.61,0.75
Sao Paulo Data Systems,2023-01-31,1427975,664125,763849,53.49,254895,151391,357563,15773,61803,279987,47483410,25896733,21586677,15.56,7.08,4.86,1.2
Sao Paulo Data Systems,2023-02-28,1356705,681618,675087,49.76,158786,109462,406839,23148,80163,303528,41656407,14543440,27112967,13.43,8.74,2.62,0.54
Sao Paulo Data Systems,2023-03-31,1637499,933127,704372,43.02,183196,141110,380066,27737,76578,275752,41703485,15765633,25937852,12.76,7.93,2.94,0.61
Sao Paulo Data Systems,2023-04-30,1482715,853511,629204,42.44,174903,148256,306045,21376,65610,219059,50341275,20431465,29909809,8.79,5.22,4.58,0.68
Sao Paulo Data Systems,2023-05-31,1583474,933271,650203,41.06,190866,102657,356680,24190,71972,260518,47749275,19952731,27796545,11.25,6.55,3.96,0.72
Sao Paulo Data Systems,2023-06-30,1246889,727064,519825,41.69,146640,99318,273868,14491,50639,208737,52008560,17813314,34195246,7.33,4.82,4.56,0.52
Sao Paulo Data Systems,2023-07-31,1500807,791667,709139,47.25,231132,122780,355227,16095,64792,274340,43825358,23674038,20151320,16.34,7.51,4.57,1.17
Sao Paulo Data Systems,2023-08-31,1276959,664178,612780,47.99,163602,122886,326292,22012,61276,243004,43602081,17949410,25652672,11.37,6.69,3.88,0.7
Sao Paulo Data Systems,2023-09-30,1548142,881830,666311,43.04,161433,104010,400868,23662,82969,294237,46840292,16441841,30398451,11.62,7.54,3.0,0.54
Sao Paulo Data Systems,2023-10-31,1224677,634315,590362,48.21,182550,130904,276908,21438,55015,200455,53006370,29065550,23940821,10.05,4.54,7.08,1.21
Sao Paulo Data Systems,2023-11-30,1375035,788047,586988,42.69,188127,150734,248126,23774,46948,177404,52344311,17153292,35191020,6.05,4.07,4.5,0.49
Sao Paulo Data Systems,2023-12-31,1449074,759355,689719,47.6,157763,118914,413042,17367,84895,310780,48237997,19050942,29187054,12.78,7.73,3.38,0.65
Sao Paulo Data Systems,2024-01-31,1214978,594701,620277,51.05,207879,95096,317302,15030,56508,245765,50773469,17741828,33031642,8.93,5.81,3.85,0.54
Sao Paulo Data Systems,2024-02-29,1039116,634172,404944,38.97,118423,106494,180027,10416,40640,128970,53425079,26068244,27356835,5.66,2.9,9.63,0.95
Sao Paulo Data Systems,2024-03-31,1380111,838376,541736,39.25,139261,102784,299690,17036,64722,217932,41840416,14123304,27717111,9.44,6.25,3.36,0.51
Sao Paulo Data Systems,2024-04-30,1412728,765402,647326,45.82,179049,117078,351200,18878,75988,256334,48698804,22033566,26665238,11.54,6.32,4.44,0.83
Sao Paulo Data Systems,2024-05-31,914639,514842,399797,43.71,105667,108577,185552,13091,32490,139971,53118759,21367281,31751478,5.29,3.16,7.8,0.67
Sao Paulo Data Systems,2024-06-30,1233309,647807,585503,47.47,153117,91137,341249,16985,62941,261323,46982880,17993424,28989456,10.82,6.67,3.81,0.62
Sao Paulo Data Systems,2024-07-31,1533900,821669,712231,46.43,175500,158833,377898,24595,80158,273145,49824489,18058360,31766129,10.32,6.58,3.38,0.57
Sao Paulo Data Systems,2024-08-31,1452957,793285,659671,45.4,205290,149675,304707,19592,65796,219319,52057462,27362678,24694783,10.66,5.06,6.02,1.11
Sao Paulo Data Systems,2024-09-30,1088147,648503,439644,40.4,149095,82901,207648,18472,36287,152889,45313106,19149027,26164079,7.01,4.05,6.2,0.73
Sao Paulo Data Systems,2024-10-31,1661048,974845,686203,41.31,177448,113983,394772,25613,69960,299199,57878824,30440871,27437953,13.09,6.2,5.56,1.11
Sao Paulo Data Systems,2024-11-30,1194832,747485,447347,37.44,137431,108522,201394,20555,40314,140525,41817007,18553336,23263670,7.25,4.03,6.13,0.8
Sao Paulo Data Systems,2024-12-31,1670406,891684,778722,46.62,213961,171256,393505,23020,78337,292147,42989251,21598058,21391192,16.39,8.15,3.81,1.01
Mumbai NextGen Pharma,2022-01-31,2611319,1481842,1129477,43.25,385622,252470,491386,33685,103121,354580,103122676,34260844,68861832,6.18,4.13,4.56,0.5
Mumbai NextGen Pharma,2022-02-28,2707075,1556238,1150837,42.51,378586,170389,601862,39512,124215,438135,108277982,45251438,63026544,8.34,4.86,5.22,0.72
Mumbai NextGen Pharma,2022-03-31,2942923,1740200,1202723,40.87,286425,229860,686437,33963,125863,526611,90316526,44091734,46224793,13.67,7.0,4.64,0.95
Mumbai NextGen Pharma,2022-04-30,2687573,1627797,1059776,39.43,288175,243013,528587,28529,117378,382680,76603994,32874585,43729409,10.5,5.99,4.3,0.75
Mumbai NextGen Pharma,2022-05-31,2591270,1513525,1077745,41.59,277126,156769,643851,32700,125015,486135,88130504,38528594,49601910,11.76,6.62,4.36,0.78
Mumbai NextGen Pharma,2022-06-30,2439474,1488630,950845,38.98,315539,204316,430989,42049,77351,311590,101781677,35820983,65960694,5.67,3.67,5.52,0.54
Mumbai NextGen Pharma,2022-07-31,2523269,1509730,1013540,40.17,302290,214297,496952,32405,99567,364980,83922665,39782911,44139754,9.92,5.22,5.48,0.9
Mumbai NextGen Pharma,2022-08-31,2155543,1330468,825075,38.28,189949,129929,505197,26672,114385,364140,81867182,41492265,40374917,10.82,5.34,6.04,1.03
Mumbai NextGen Pharma,2022-09-30,2690723,1261756,1428967,53.11,439816,285718,703433,30555,150324,522553,78786385,34988133,43798252,14.32,7.96,3.41,0.8
Mumbai NextGen Pharma,2022-10-31,2179965,1346950,833015,38.21,188329,162742,481944,24753,96177,361014,99552423,36985908,62566515,6.92,4.35,5.57,0.59
Mumbai NextGen Pharma,2022-11-30,2249454,1054904,1194550,53.1,309722,240391,644437,35922,113797,494718,104212892,34578147,69634745,8.53,5.7,3.8,0.5
Mumbai NextGen Pharma,2022-12-31,2919316,1507188,1412128,48.37,428747,235797,747584,33269,162691,551624,92961847,36352380,56609466,11.69,7.12,3.4,0.64
